masked_acct,MoodysUVIDiffCOFromOrig,VehicleValueBlackBook,FinancedAmt,PaymentAmt,TotalDownPmt,ChargeOffMOB,FICOScore,true_recovery_rate
89a8e6e69175dc19645f9e82b227e46a,-4.14,11675,18595,424.33,1700,10,558,0.545
89a938e06c79f5462d37dca5bcae1e4e,-4.03,11625,12896,349.32,4800,19,468,0.7022
89aa620f5ca221048847ed18649ae61b,-3.69,13100,16211.8398,360.89,3750,17,,0.0991
89aab7aecdd4d14867f10c808cc435ec,2.15,8425,9558.4004,298.53,4000,12,,0.3335
89c5503d993857f2c6f40deca3ca8213,-9.53,13600,18009.7109,467.71,2000,35,597,0
89c5780451dbb20e69a8daada2d3911d,-4.53,9525,11755.0703,332.72,1325,10,529,0.476
89d16067ba079bbb01bbdbb5423462e3,-6.75,14400,26138.1504,600.32,3030,23,520,0.3547
89d4ec96916cf7bf89b51db53e1eb2ad,-6.57,7850,9436.4199,246.7,1000,13,,0.1293
89d6ed7467413168524bfc23c7e6560a,-7.89,12925,10238.9805,248.64,1800,23,503,0
89e3d8e49b95cf9f352cdda7625b3a6c,-10.19,14750,17749,395.11,2500,41,,0.5118
89e3fffd6d35ab7b84c4dffd181f4705,-5.95,24450,23385.6992,500.67,8000,12,,0.9457
89e551cc93a3e75567ef64f62cc298bf,-0.73,10875,14842.9199,358.51,1000,9,587,0.374
89e63aca07ec973acf3cb6bc7c490ad5,-7.17,7050,10749.8398,296.49,2000,30,504,0.3251
89ec15ba84c6447f164526329bf31f29,-7.85,16900,22082.2207,491.54,4600,28,,0.0135
89f09e6630efe3efa7a332c124c8b60b,-4.35,9900,17243.6992,430.7,1189,6,487,0.2856
89f2b98f05cd23f3d3ab1b9da1b50b98,-6.81,13725,18865.8105,425.36,1500,23,558,0.4746
89fa0c45e3bea2e57b63d3dd447274a2,-11.67,9850,16059.1504,397.24,3000,34,575,0.3743
8a03711661add8394dc082b30e18dec5,-6.26,15475,21624,481.27,2500,33,547,0.2431
8a0487b90618cdca431c7128067fd3ea,-0.06,13800,16457,455.68,2000,9,557,0.7175
8a0b7a843fa4189fe45c86f86ab6d086,0.23,10550,14931.1699,417.81,4182,19,496,0.0286
8a13ba46a798fe67c4d6ec72d4775699,-0.69,19000,25900.4805,580.06,3000,14,542,0.4304
8a1ea7768805a918e38cca0dcc86fc86,-6.95,14000,21839,498.1,2090,17,539,0.4027
8a26acf20704dc524fe575d8f55c1f3e,-6.16,9950,13562,327.57,1350,15,494,0.8189
8a29f4918bcc6def0b8aaf533650f19d,-7.34,13725,20381.8594,474.27,2000,30,498,0.2122
8a2e8d413715130c6d71cb2d1857d97e,0.27,8850,14173.8701,325.57,2000,6,506,0.7398
8a3236fd3b3bf6a55c3a2a6a20b229ae,-3.99,15700,19919.8398,415.98,4000,16,514,0
8a34b6ac23fe6b1900707d5d88ac9fd1,-7.89,7225,14741.1797,399.25,2000,23,,0.0353
8a36feeb1c4574c8d96406e8ca69d98c,-10.06,6750,10963,317.12,2000,30,435,0.0397
8a471b0cc34d58252414c0f20410c84b,3.17,14800,19454.5,447.13,1850,6,546,0.7679
8a487510294853634e9ed1f26eebaa0b,-5.98,6450,8986,227.7,2600,33,,0.0244
8a487c07308fbd81f94f768d60683edb,-2.69,9850,13945.2803,345.11,1750,6,541,0.5838
8a4a2cdd37e55377fe456c2f1b4d9780,-9.43,11275,12583,316.64,2500,30,,0.6045
8a4d422e59588b4da243292051b0e9d4,-7.06,17300,24129,537.09,1150,12,466,0.0297
8a4f38696563e30cc50c4bf4470d4ae9,-7.21,8175,11614.75,296.58,4000,23,,0.4073
8a55b025cdc85b57b1a5c3ffd1a5b4cc,1.76,9525,12882.3604,337.37,610,9,499,0.7111
8a57ecaf1a62dec3406e0e2a3f862d0c,-10.77,13000,18164.8809,383.95,3500.12,19,,0.4027
8a5abf32736e794925416dbdfe91541e,-9.78,10125,15428.5,341.26,3000,20,592,0.412
8a5d3879576a02a6b0b39e6a996c14f3,-10.22,5700,9539.21,277.73,2000,32,451,0.0141
8a5ef80e594b0d421bd0c87b7a2e0ebc,-3.34,12675,19264.5,439.28,5000,8,,0.6275
8a65abe8bfbc3abf87a47d4b45a81095,-5.67,10150,12504.0303,327.47,2000,21,544,0.044
8a6e8fba01ef9efee5e372e5cf027797,-6.24,13050,18712.6992,458.6,2500,14,467,0.6018
8a75bf012a5fb15442611e0ea5aed36b,-7.49,15000,20061,432.43,2500,28,498,0.5424
8a79aa051d0132b08ba7c8de075574ae,-9.39,10675,15748.0498,378.09,3500,29,,0.5518
8a802e83f3418118da2eb816f4e353b2,-6.97,13125,21957.1797,520.28,1500,17,509,0.0759
8a81c1316d8c19d52b32b3715f9e319c,-13.02,7050,15498.5996,388.08,2150,25,,0.3386
8a8b332d06f935dfedfe87c73fa3af73,0.11,11500,16366,390.62,1500,15,587,0.5087
8a96b70db04d8d8215b6eebbec30c613,0.65,17850,22310.0508,474.11,5000,7,,0.6173
8a98e230e0cee46e3bd224141019d361,0.44,16200,27051.9707,621.25,3260,9,567,0.6113
8a9c6fc851d5b4a98c5b3f4099fa51a1,-8.21,13800,19028.7109,417.14,3500,41,573,0.7052
8aa407cfe2146a2f6884438de1aaf312,-7.66,17375,19583.2402,448.15,3000,23,579,0.6579
8aa4ae506653bfd5d803b0b82b80bfd9,-11.06,12600,16771,385.53,1000,31,509,0.2976
8aa609e88f1fedff36415f20ca020f7d,-1.81,11500,13053,327.35,2400,14,,0.0321
8aa84be0cfca0c873c70be6dbd3e56f0,-9.14,13000,19215.9902,441.52,1000,34,537,0.2288
8aa869f5a3ef8c3f9ca6f952aa5ab45d,-5.09,10725,11761.8799,280.76,3000,12,482,0.7089
8ab7fb80d46f77e2bcec487f823f42e5,-8.14,9900,13021,376.66,1325,34,549,0
8aba24c52cfba9bc3dd4663f9317fe12,-5.4,12400,21093,469.55,-4591.19,11,518,0.4656
8abd8f27c3471a5a63b19ef20dd3f421,-6.15,11900,18646,455.91,3000,12,,0.5384
8abe80a65f041025c3029bb272c49908,-7.01,8850,12531,369.68,1692.1,31,549,0.2684
8ac765085d85c123eeb72ae32e2160d6,-11.45,12350,19507.5293,465.37,1000,36,459,0.0237
8ad02d507d7fb629e1779662b2ac9640,-10.52,10275,14230.0498,381.8,1320,30,504,0.1545
8ad12f337bbc5e0728f83e8fba99005b,-2.33,10075,11986,309.38,1050,11,568,0.8367
8ad5123f458563a1810f56108eeb9f7c,-9.63,10925,15713.8203,375.15,3000,36,505,0.2303
8adcf50c966fa097c1a590ccf29296fb,-9.14,21425,40400.0508,876.35,-4100,32,535,0.3369
8aea586d199aa5c00d682e1322d975d3,-1.18,19725,23758,542.44,2500,13,,0.4241
8aeb10308a8374b3b0b648def90a3254,-4.59,8525,12886.3496,317.89,2000,10,517,0.5341
8b0578c5fe267186193a6058846db8bb,-1.01,9500,14038.6201,383.12,2744,10,511,0.0534
8b0d52c285134a90e8d4a23865c47414,-9.53,11625,14053,404.4,3000,35,597,0.3579
8b15a8c501e8fa592cd24dee147e9429,-11.69,13100,19624.2402,475.92,1000,23,547,0.5815
8b1b4a23bea18e8acb8048c79d2272cd,-5.98,14400,26952,599.98,-3670.27,22,573,0.4161
8b1b83317fcc48ef9f14d274d44c5cdd,-7.66,17550,21804,454.99,1200,23,600,0.471
8b27852be5fafafea6defcdac18effbf,-6.94,10175,13728.5,329.45,800,20,458,0.2152
8b2909359b04ce7c453c95cd2983a608,-7.26,20925,20536,530.15,5500,14,547,0.0356
8b2b95a311920126bbf00560f228e6a2,-1.7,13425,16081.5898,372.6,7500,12,,0.5472
8b30a4c334acfa8e10601ab7416a225e,-3.34,10500,14848.2695,351.96,3500,8,605,0.0356
8b32efc4eb7e92c7c576eb4110be4eae,-6.74,11675,18150.2891,393.58,950,14,,0.0354
8b36eab1898563e39401fb8ea59648b7,-2.69,8825,12914.25,313.77,500,6,547,0.6168
8b37e1b9fb32a298898b7a967d738e55,-12.56,13350,18248.9609,468.31,1000,28,,0.3635
8b4926fdc1926ad252fa2d831c191725,-7.97,13450,17127.5605,390.94,2500,26,539,0.5576
8b5081c3520ab351775dc7e4a4caae88,0.59,13675,16962.7402,386.91,3000,13,,0.6577
8b52ff6bb553f78736688232f698482a,-0.57,10550,16529.8203,442.63,1300,11,499,0.4772
8b586e2e6b51d90aa2c98a83d2183eb2,-12.56,13875,19484,483.79,1920,28,579,0
8b58c741d9c66ec925ca9ddf49b6a2e7,-0.5,16150,21455.1602,490.18,1000,6,493,0
8b61d1cc19e27a3d0dbca22418d2070e,0.9,9750,13124.2998,356.27,3000,7,,0.6463
8b6e78e47400df3111cdfd7070364964,-6.04,12625,18540.75,482.81,2000,21,,0.4449
8b777b736e6358998a0371ff73af5f9b,-7.62,20175,30104.2207,745.28,2800,29,502,0.6123
8b7912243aab117b9dfa5817d558de1e,-3.14,9500,12979.2695,320.78,1500,22,572,0.2766
8b7fdbeb06becbcfe9ae711b230bd041,-10.13,10675,16842.3008,384.14,2000,32,533,0.3959
8b8378d3ac18741a40bf28d5291c7ad3,-8.84,18900,29206.1094,643.95,-3123.59,34,,0.5093
8b8ac6dc7999e7a4dd3fb5afee8d5f32,-7.98,9650,17392.0293,387.43,1700,42,,0.1934
8b8dcdd33b272e62ed1fa8f3690de7da,-7.34,7950,9574.75,263.09,3000,30,498,0.3267
8b9180ede968ffa7e7a4ac619feff884,-4.6,13050,18637.8398,428.16,2500,19,527,0.5463
8b93aba2acab84ad2a4bef8c6a13b083,-7.92,19600,24400.7695,553.15,2000,26,538,0.3946
8b98bba1a24e19517e4942140ffc2a8e,-5.55,8850,12793.25,310.26,900,17,521,0.3241
8ba19eb9293673e1b774a0c0438d6b11,-8.04,17250,21294,441.63,3000,21,,0.7025
8ba1e6011bcd31271db518101a6c1637,-2.86,15525,25725.4395,569.02,-3649.49,23,547,0.533
8ba2bc01cc80b661e6eb4be98c144cd6,-7.89,12850,17718.5,417.48,1000,28,,0.3682
8baa60a2e9f25af6f3dbf6cab7b9234b,-5.96,14650,18958.8594,432.37,2000,34,470,0.5655
8baca2815a033a03ff7446c2f4b88880,-12.85,15600,19992,459.12,2000,25,569,0.1063
8bae9b21378988aebe86dd2ed699c1c8,-12.6,14350,19860,452.96,1000,24,,0.4785
8bb8f33a0ec9c686703ed952f8eb7f61,-2.47,12925,15689.9404,344.48,1600,10,,0
8bbc2e0b3bab71bae3ce5a0e8b3ca3fd,-8.07,9425,14787.8096,337.44,4000,44,537,0.2307
8bcd5715448552d8c8b442fda58af8a8,-8.78,14575,21717,518.03,2100,38,,0.3592
8bcd943819cbe4d30fde238aed7baba8,-0.65,8425,10946.8604,308.59,2000,11,510,0.5739
8bcdfaeafad0fa58a404f8afb5d3dc72,3.17,13100,18545.75,389.8,3000,6,,0.076
8bcee782fa9009daeea05e1797f1f8ca,-1.81,11650,16717.3906,389,2300,10,,0.1179
8bd6c95701a87cf4bd60b1ff2bde7554,-3.76,15400,19675.9004,453.48,6500,9,530,0.6315
8be39d1a969c9165b367517f7f6e33a3,0.27,17200,25169,601.59,-775,6,544,0.3902
8bebbe5a7ed940f5e5a5fecf32ce1d58,-5.43,11300,15992.4004,365.1,935,18,521,0.1503
8bf00f4b44b52c46fb5a51b3b33d727a,-8.77,4225,7921.9399,260.81,2000,16,512,0.1107
8bfa99b6b5289b48328087ee1fcbba5e,1.2,11475,16684.25,443.23,1300,15,535,0.7492
8c014469b1e7fe16e3f422ba4a975688,-9.57,15975,18420.7207,439.67,3500,27,560,0.5226
8c0484a8b374059affbf6cf45faf3151,-10.52,11925,14997.1104,362.17,2476.86,30,559,0.4314
8c0660bdecec1eebc4f0a08ccdb2a807,0.16,8875,11877,323.91,2550,8,,0
8c10761b4383e7ded2fb17cda8371e8d,-7.41,14150,18790,431.56,1200,24,538,0.4018
8c13efaa107bbf352ca45a7e4b2071b1,-2.92,11500,15080,397.12,3000,5,460,0.5839
8c1af3e0c40b52ed5cb35b0e75751d63,-10.71,10950,21051.5996,496.01,2000,23,549,0.4096
8c1eb6e232e88f0ffbcdd84048840b34,-8.71,9225,13823.5,359.66,2000,20,501,0.7797
8c1ecabf8f759cbb14453d36575c4bd6,-5.94,9450,15561.6797,416.71,1125,20,463,0.3829
8c229fe1e6ae6ca621d1cb6e41a3d650,-3.4,17575,21718.4902,518.34,4500,9,459,0.8281
8c25fea303f30dd14fcba3a1067904b0,-3.49,8050,10589.54,287.42,1365,8,,0.7354
8c2b84d5ad8a27b93bea5ccb30231223,-3.85,10475,9678.5,225.23,4000,5,529,0.9051
8c3321c3dc7c8f8d210ec77f63e84ed9,-10.08,10900,14961.6504,343.8,2500,19,,0.3361
8c3701ed6bda72a11ab71fa9c4290243,-1.88,9925,19376.8691,409.6,900,5,513,0.5259
8c3a7ccb5d32915c730db7efca4664dc,-0.5,13750,20233.3105,482.69,1000,6,,0.6567
8c3ae22049a993004184f4538db4fdbc,-4.81,9400,17311.5996,419.69,1500,6,,0.5791
8c3c1d13f384fd5db327a402fa244894,-2.92,19075,21994.25,501.64,2400,5,496,0.7953
8c3c1e6f86a260a4ac0aa08b83f83adf,-0.53,13200,19248.6602,559.17,2000,18,508,0.4906
8c42f3dd9fb7a33bb61c23f103744d4a,-6.29,10875,14460.3398,336.34,691,29,571,0.3849
8c449fd9ba51e9ac89e9205ccd59e1fd,-5.25,10225,11166.8496,312.88,4500,19,417,0.5187
8c465e545b49b49e1451ef5a42d8cd4f,-13.27,9375,14755,358.2,1500,26,,0.4084
8c49ddc30456b559cf04fbf45515de0e,-8.46,10400,13018.9902,358.17,4000,20,572,0.4922
8c4c36c46252d133bab33efe7f8b4a5b,-1.11,8725,11898.4902,296.57,600,11,609,0.6627
8c6330fd7588714cd25a86eb81f3e3a7,-7.01,16075,15572.25,342.05,6000,31,535,0.7526
8c69d784dd81b276c6bc42a2e4243f77,-7.56,14050,21309,489.6,1500,25,495,0.3898
8c715f3f8adb1068e4ce4b9911c1e6a8,-3.78,12700,17959.1504,399.75,2000,9,477,0.5877
8c76923b0d117869fdec9e89831351bd,-8.41,12900,18025.6094,534.51,2400,20,432,0.4491
8c80efede4219c819a99d39b7ba5877f,-3.3,10125,14812.5,389.34,2460,14,,0.211
8c8252e8ea77500367691bbb6bd37f40,-11.7,12700,21975,489.14,1000,31,,0.2967
8c89fb0bd23e651225965fcdab98e586,-2.14,15375,19599.5,491.2,2500,7,475,0.7338
8c8b916c9ec7f28c5fe323443b3f9622,-6.35,10125,13823.5,355.84,1500,25,572,0.2727
8c8c5c1026990529c9a9b05bdfee41c4,-7.02,15050,19420.5,462.02,3500,16,439,0.0297
8c8d3a3bcd7d50e875b148e46a30d2f3,-8.42,17650,22800.3496,472.87,3000,40,,0.8695
8c95acd4d9cabb0fe15195df09c016ca,-1.84,11400,21069.7891,515.1,1000,8,462,0.5386
8ca9be5248bae6f2f9fd40cdf5f8c004,-6.71,11400,14836.25,395.55,1600,15,,0.3783
8cabd78fa493ff7dd2b1ce6bff74ec1a,-2.68,8725,17278,427.35,2000,7,519,0.4439
8cb8884394660f57d63e7bfc4f4a81ce,2.96,9825,13052.8203,317.04,2000,5,538,0.9523
8cb9a525c8c1c72d56aa25191e2260df,-6.74,7650,13809.1201,330.77,1500,14,,0.6054
8cba8de96e37f09b5cd24aa354fd9078,-10.79,12550,16862.6191,384.59,1200.63,30,574,0.3649
8cbcd109d9a7a3dcf26ed9a24f9b1227,1.02,17000,10935.9404,259.36,15000,10,,1
8cc44eb81fd7d0ff01f6dfcb227e5a52,-4.45,12800,17613.9004,382.15,3000,28,604,0.4526
8cd542c24ccd3cb22119b4dbb7af271a,-10.74,15150,17788.5605,383.44,4000,39,,0.0161
8cd5592df5834d1b4e249d3c60122407,-8.55,13900,18194.3008,443.75,3500,19,501,0.2419
8cdd0f47a8a333e147c61f52b8b860cb,-8.88,14150,20150,424.12,1000,27,,0.5625
8ce0f49b92a93ad25880c64f4c6e9ed8,-8.21,12425,16173.2305,388.3,4000,41,,0.6807
8ce4dc41a3e6fb376d1c4b4850d8fb13,-7.99,9400,14400.6504,345.23,1600,20,,0.5098
8cec00588bba8dc02841dc4cdf55652e,-7.06,9875,13290.8799,348.03,1500,12,,0.3132
8cee9013d494acee86e3b0a21f31e9b5,-4.91,12775,17912,376.19,1600,30,457,0.5942
8cf43153b764e2e289a4bd71b9e67347,-3.67,12300,17185.9902,463.91,7500,24,558,0.4762
8cf484115d6cde2696d6c88e47425627,-7.57,9425,15951.5195,398.5,1250,14,520,0.407
8cff8fa74a4447ea8be72d71c1a2224b,-1.7,10750,15937.9697,417.4,2000,12,460,0.5837
8d0157bc9839f4a8d3b27c25cf919f11,-0.61,10100,15928.9805,406.28,1268,3,599,0.73
8d020b9e27319665e19f49861223dda9,-9.49,10900,20002,459.26,1500,18,460,0.2351
8d07157c67b76ee67eefe577350d5c5f,-4.24,12400,15889.8799,385.84,2500,18,,0
8d08389ee05a3c6db6ebfa48360529b9,-9.81,9650,15110.0195,344.82,1000,40,628,0.4492
8d0c2e3e7d3aae2ff95b4cdd3ef80d8a,-2.25,11775,19120,509.98,1600,6,547,0.3224
8d0eee17d50bcfa17469de2b5d0c3092,-4.84,9850,11473.5,294.5,4000,20,508,0.4361
8d12681db8599f1642a077ef9dcbcd22,-1.49,22475,30114.6309,696.18,2760,12,,0.4629
8d19d9dc1808e8044e3c6db135515737,-5.59,6925,12463.1602,315.35,550,8,,0.3609
8d1f20566001ff90ead1f9af3dcd38f9,-1.5,10500,18633,414.76,1000,3,520,0.5633
8d26bc66b09750adea0570d1024d448e,-3.78,10450,12965.5,339.5,1800,9,,0.6499
8d27a5968443e20b9469d4fcb763d955,-3.4,19000,21816,533.41,1000,9,,0.6257
8d2bbeed889c616471cbf442b5979eea,-3.19,24225,23818.7402,503.45,10000,12,,0.8674
8d3208aae8c9d993289c66609182b7a6,-3.85,25750,27599.5,583.18,6000,8,548,1
8d3d442d2cee28fe1b329de8c3fe47d5,-7.76,14900,20366.3008,430.47,5500,22,,0.1603
8d3facb257d7f5f638232fd89f0bb062,-1.7,6800,10105.8604,296.83,2000,23,559,0
8d472dd7d53108a11453a8ee4214073b,0.79,10875,15750.5,428.49,2000,9,503,0.567
8d477a5256bfac7f2a159e07724d321d,0.36,10175,13419.8496,310.03,2580,12,514,0.4787
8d4bebf803130252336961ee6c989dc5,-2.86,13700,18294.5293,402.14,1000,14,,0.5071
8d502b750a10d6dd7f982fa45d708ba5,-1.36,9925,13853.5,332.44,4500,11,574,0.4565
8d57e937685a2d5f21ec1b1d60a8c6a6,-6.16,11925,23630.2598,556.77,-500,15,556,0.4952
8d5c65b7f055187b3aeb5eeb5d28f3ad,0.41,10575,15296.5996,397.08,1200,21,578,0.0411
8d635d3da0672d17e949370f2c63e86a,-11.12,5175,11457.5898,343.31,4000,38,,0.2446
8d6ae3c4eec0e116aba62f4db3d08289,-0.5,8200,15039,376.66,1000,6,422,0.5264
8d6da30a78f24f3ce4993baf1e88e504,-5.88,9300,14443.9404,410.77,4500,20,467,0.2032
8d739f04f7b959a0003f55a930e54144,-8.35,10025,12548.9805,281.01,1500,33,529,0.4213
8d747eed74f7c79b735b5d2ebfb98351,-6.04,20025,21691,503.71,3800,22,569,0.618
8d76a583085b200318978eb69ab3a7d5,-5.28,13850,17830,381.85,4000,11,578,0.5624
8d8375f5fc6765ebdece6db5e6bbc976,-2.2,11125,15389.2803,342.55,3400,25,523,0.14
8d8c8306af4e6173a9b84094a68d4c98,-10.83,18925,22901.6191,509.76,2100,22,,0.2525
8d8c899c637dc37c49fc0f3570c43ea2,0.48,11650,17091.9395,463.97,4000,18,545,0.0155
8d900e8c4751f0428eb781eb8a5134cc,-7.16,11800,14985.5703,377,1400,14,529,0.6554
8d9403041f2e15625d805068c0568f65,0.83,10600,19825,455.5,1500,21,491,0.3525
8d97d409bca35776ef597557f745b394,-7.26,10500,14641.2695,354.45,2000,14,,0.4935
8d9a0b01441005586a52c86e32a4a5ad,-5.63,14600,25408.2891,537.26,1145,10,501,0.0894
8d9e8786843cdb3117f217eb773c1c82,-7.07,12975,17085.9902,387.28,3000,15,,0.6176
8da06f78b1f06995c8a9096b30123023,1.25,11550,19573.9004,417.62,2500,11,528,0.6661
8da909766b8f2accc2a4ff0c874df174,0.89,9075,10793,297.06,1110,6,490,0.5731
8db216fdf85622a6e0903f533df95904,-5.25,21575,22236.3496,514.19,4000,19,543,0.7452
8dbc563db6765b6d62bb0967a50e0365,-1.7,17175,21978.5195,461.6,2388,12,538,0
8dbcb44a8baea10138ac98e775e50339,-1.08,10200,18502.2207,422.19,-3824,13,550,0.5367
8dc287d6f5edc5653d9b2859d70939d8,-7.02,8225,12447.5098,284.92,1250,16,524,0.494
8dc70e13c2f134e94a31a291c61f25cf,-8.84,15175,28534,631.09,-875.97,15,604,0.0258
8dd3064e331df9b9f1f36f6391c4d711,-9.43,8625,11655,325.19,1000,21,590,0.3702
8dd4d6bc4a308f24bf0940c2dbe6535b,3.21,10725,12346,306.51,3500,4,437,0.7752
8dd8de40af66a366757a6d252099491a,-4.27,10275,14983.3701,385.7,1200,8,,0.3257
8dd8f3c2fe84d106ce164a1257b59b3e,-13.27,13000,20547.8008,434,600,26,579,0.4765
8ddd32b96a3e644e515d585df782b09a,-10.74,11900,20806.3008,507.04,4000,39,624,0.1501
8ddf43bee2aee17186ef31ba9a74226f,-1.45,8350,13385.3096,322.77,1500,16,,0.4194
8deac986733f4a80eb457e53af739e6a,-4.86,3750,6577,179.37,720,9,453,0.3404
8dead4ebf44676cd831739e622c02ae9,-3.65,12550,19259.4297,471.67,1693,19,,0.5367
8deade573951d96fe49408afa7c2e037,0.32,10250,8264.0498,209.79,5500,7,469,1
8df533b81e749619d66f6aec1a3f8b6a,-0.86,13575,21834.4297,498,4000,15,494,0.1894
8e04e50d91bb0b40f72fd13fec7e962c,-0.07,13400,19000.4902,444.06,2750,7,,0.5741
8e0de6810471101bc66e539648595871,-9.71,14300,19430.3594,426.99,1000,22,527,0.5495
8e11a1710e043823174e0e742bc7f100,1.53,11950,20988.8809,482.3,1500,6,523,0.5829
8e1251b80e5dfefc82366e63345ca5bc,-11.57,10850,14898.9805,365.23,2000,33,,0.4732
8e138427ea386576ba8ebaafee031b88,-10.69,19175,19776,417.86,6000,21,444,0.758
8e167afd9663cbc6a49738d4a7070ba8,-8.27,10250,14042.46,359.41,5000,25,485,0.2539
8e1907610c6f3c4f1ee1eee7ae027561,-4.86,9850,14939.2002,399.9,1258,16,453,0.6443
8e26e7ec22c7d91984e103a4191c60d1,-3.19,12100,20763.3906,489.05,2000,12,525,0.6835
8e27ef3d6bb69d5120d1d16d4651ec8a,-6.94,10075,16876.9102,375.94,1700,20,531,0.0927
8e285407c76c32d86764ef9d60322363,1.53,18175,21214.5,486.24,7000,16,520,0.8812
8e2914acab090bcf908cf3566c7c7d38,-11.06,12975,16269.5498,371.46,4900,31,,0.6793
8e36f2beac79572a9cdec779fcf6397b,-6.62,13275,20701.25,460.79,1000,28,482,0.7597
8e3760e1120b5b2d3e317a7826a460f1,-6.21,10450,13845.9199,396.11,1380,14,444,0.4814
8e3be09d9654ca658e940240a10f76ad,-10.85,10600,14142.96,349.85,1400,29,,0.4726
8e3c8cc47ce121ca5cf106622da7669c,-1.22,9800,13260,384.92,2500,7,519,0
8e4035e954979379548c16a7f839d3ba,-8.19,15075,19957.5996,467.31,2000,24,543,0.3321
8e414839796e9dd1165701083e684009,-7.01,16200,20024.0996,477.39,3500,31,487,0.5438
8e50c0eb983757011018a77d19883d90,-7.78,11850,19806.5,470.48,1675,21,579,0.3874
8e53b110de8f91756ca088c8aa8df159,-4.93,15950,15752,357.42,4350,23,581,0.5797
8e618d689c6b4c95053778551cf87c28,-0.43,19000,22474.1504,506.82,5000,16,539,0.6408
8e6275c8c74cc9cd01d6aa1dc2b63dab,0.68,8900,13156,382.81,3000,22,469,0.0103
8e62a4014346013b0e509e77e9ba93ec,-5.29,6825,10825,262.06,1000,21,,0.0579
8e63981b8de5a1d585dea222c5b33203,-3.85,8750,12759,308.11,5000,5,448,0.6558
8e63dbd631b510f32739a396c3e6f262,-0.77,10100,19736.3398,497.04,-812.45,5,507,0.5878
8e6481504824a53f1e58ad6a68e5c0f2,-1.73,10250,18113.8906,448.22,1700,10,528,0.4938
8e67a47fa96867d182b86c7a3c7a62af,-6.28,11875,20744,494.81,2000,32,,0.2579
8e7215dce4c9d28fef24ff06a731c935,0.83,12950,17911.5,457.95,2000,21,513,0.3455
8e7e8658575db9b9d1e4e290a9fd2a87,-7.76,12225,14485,332.81,2500,25,545,0.2904
8e852aa1583cf1f2b909a70231807c3e,-9.39,17800,22480.9102,500.4,1500,29,509,0.4415
8e860987b1342d73e969fc06bed9db3b,-6.16,10275,19135,434.18,2500,15,487,0.5409
8e8ba9fa1da42c6634b246acf15bc622,-5.63,11700,17626,431.15,2200,13,,0.5409
8e8f851b2cc1a28204f72687cbbd9a42,-10.54,15700,20268.5,417.68,2948,38,704,0.4724
8e9287b942350555fbe4fed0b2248359,-6.46,14850,15542.71,347.28,9000,36,,0
8e9de01432b7cbc61a28b5564e13333b,-4.93,11750,22387.1309,495.14,2700,23,556,0.4855
8ea6da0c971aef856cd2857af3847a67,-6.97,8975,11265.5,271.2,3500,17,500,0.0439
8eaa374c370a8912daddc23fdc535834,-5,7950,14797.25,360.75,1000,12,505,0.46
8eaafeb135afd066360b65dc56488878,-6.71,10250,17135.8594,381.53,3000,15,492,0.4645
8eae1fadea2f6bdb65f1b15ac30293e8,-8.7,16375,22848,524.96,1500,15,,0.6642
8eb267b58abadc3c2dd0a97ec4f88083,-4.18,20100,24612.6094,547.91,14500,29,460,0.74
8eb316c48a554114a7fc980ae39d4508,-13.02,12450,16253.1797,385.16,2000,25,572,0
8eb325a4621cdda55e845a31ec6f3916,-4.78,14175,17193,427.15,2650,27,547,0.1908
8eb44670f650562f301945dad3bb65c0,1.64,17500,24101,642.35,1500,6,485,0.5777
8eb515d053b4c366d58bee1a688e868b,-8.7,9800,14153.4297,337.35,2500,41,518,0.0291
8eba658a1df825030ba47dd51a89baf1,-6.32,18725,27008,615.99,1500,14,,0
8ec58eacdc4bb35e93c41341bcb66871,-11.67,16600,20895.3301,510.9,2000,34,509,0.4473
8ed3793389f8215756f68017ee68ebdf,-8.62,6800,13520,356.08,1250,18,496,0.4398
8ed7af6f789ed2f07c8381b57b1f69f8,-5.31,9950,14130,337.25,1500,8,539,0.374
8eeb031212f7ec9ca875385b6d776396,-7.49,13900,20738,444.13,3163,14,518,0.6228
8eeb5478bc29a8aa42bf1e72b15e2eae,-4.35,13000,18373.9395,406.32,2000,6,566,0.5214
8eefb217876651303a9b0fe93faab992,-7.78,9600,15286.2197,414.07,3500,21,495,0.3811
8ef001b41afeaba28fe9572d1d1a6e0e,-7.66,6300,9599.2998,267.86,1700,22,572,0.049
8ef0cc4b156e5ffe7acf4747a4748ebe,-5.96,9500,15966,390.15,680,8,521,0
8ef12007063b54fc8c82f3635e2650eb,-8.08,9800,12966.8799,311.36,900,22,476,0.4529
8ef1f9d4b735e7a6a838de9b7700ed90,-2.59,10100,10830.25,260.66,3200,9,590,0.571
8efe73060b2f68d8e4adf13d9d53c782,1.76,10075,13932,369.75,1250,9,588,0.5651
8f0dac4629a7cade3b057a2c3c533848,-4.7,11225,16899.4609,418.02,1500,24,537,0.5139
8f176a40de91ef3eba9de5eec3155148,-9.15,6675,7392.23,219.23,5200,42,436,0.4548
8f1812e71f8c21a4a12dce44a294caae,-2.35,13325,18319.5508,445.82,4000,14,527,0.6111
8f253b29c39678eba0b822a5ff64afe7,-6.87,8050,12125.5,263.09,1750,15,520,0
8f25a2157da6451fec6ed9fbdb782db1,-10.25,14925,18895.0098,473.46,3000,31,,0.1377
